"product_id","store_id","date","sales","revenue","stock","price","promo_type_1","promo_bin_1","promo_type_2","promo_bin_2","promo_discount_2","promo_discount_type_2","product_length","product_depth","product_width","cluster_id","hierarchy1_id","hierarchy2_id","hierarchy3_id","hierarchy4_id","hierarchy5_id","storetype_id","store_size","city_id"
"P0458","S0130","2018-05-25","0","0","39","4.9","PR14",NULL,"PR03",NULL,NULL,NULL,"4.0","6.5","11.0","cluster_0","H01","H0106","H010601","H01060113","H0106011307","ST03",17,"C037"
"P0458","S0131","2018-05-25","0","0","24","4.9","PR14",NULL,"PR03",NULL,NULL,NULL,"4.0","6.5","11.0","cluster_0","H01","H0106","H010601","H01060113","H0106011307","ST04",22,"C012"
"P0458","S0132","2018-05-25","0","0","35","4.9","PR14",NULL,"PR03",NULL,NULL,NULL,"4.0","6.5","11.0","cluster_0","H01","H0106","H010601","H01060113","H0106011307","ST04",31,"C011"
"P0458","S0133","2018-05-25","0","0","17","4.9","PR14",NULL,"PR03",NULL,NULL,NULL,"4.0","6.5","11.0","cluster_0","H01","H0106","H010601","H01060113","H0106011307","ST04",24,"C028"
"P0458","S0135","2018-05-25","0","0","8","4.9","PR14",NULL,"PR03",NULL,NULL,NULL,"4.0","6.5","11.0","cluster_0","H01","H0106","H010601","H01060113","H0106011307","ST03",16,"C035"
"P0458","S0137","2018-05-25","0","0","18","4.9","PR14",NULL,"PR03",NULL,NULL,NULL,"4.0","6.5","11.0","cluster_0","H01","H0106","H010601","H01060113","H0106011307","ST04",15,"C022"
"P0458","S0138","2018-05-25","0","0","50","4.9","PR14",NULL,"PR03",NULL,NULL,NULL,"4.0","6.5","11.0","cluster_0","H01","H0106","H010601","H01060113","H0106011307","ST04",30,"C022"
"P0458","S0139","2018-05-25","0","0","13","4.9","PR14",NULL,"PR03",NULL,NULL,NULL,"4.0","6.5","11.0","cluster_0","H01","H0106","H010601","H01060113","H0106011307","ST04",20,"C035"
"P0458","S0140","2018-05-25","0","0","50","4.9","PR14",NULL,"PR03",NULL,NULL,NULL,"4.0","6.5","11.0","cluster_0","H01","H0106","H010601","H01060113","H0106011307","ST03",16,"C022"
"P0458","S0141","2018-05-25","0","0","27","4.9","PR14",NULL,"PR03",NULL,NULL,NULL,"4.0","6.5","11.0","cluster_0","H01","H0106","H010601","H01060113","H0106011307","ST03",12,"C005"
"P0458","S0142","2018-05-25","0","0","5","4.9","PR14",NULL,"PR03",NULL,NULL,NULL,"4.0","6.5","11.0","cluster_0","H01","H0106","H010601","H01060113","H0106011307","ST04",31,"C006"
"P0458","S0143","2018-05-25","0","0","1","4.9","PR14",NULL,"PR03",NULL,NULL,NULL,"4.0","6.5","11.0","cluster_0","H01","H0106","H010601","H01060113","H0106011307","ST03",13,"C014"
"P0459","S0001","2018-05-25","0","0","1","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",41,"C031"
"P0459","S0002","2018-05-25","0","0","37","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",39,"C007"
"P0459","S0004","2018-05-25","0","0","15","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",20,"C022"
"P0459","S0008","2018-05-25","2","7.31","10","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",27,"C024"
"P0459","S0010","2018-05-25","1","3.66","12","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",17,"C014"
"P0459","S0012","2018-05-25","0","0","7","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",28,"C005"
"P0459","S0013","2018-05-25","0","0","6","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",33,"C026"
"P0459","S0015","2018-05-25","0","0","16","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",19,"C014"
"P0459","S0020","2018-05-25","2","7.31","19","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",36,"C014"
"P0459","S0022","2018-05-25","0","0","12","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",16,"C014"
"P0459","S0023","2018-05-25","0","0","34","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",31,"C008"
"P0459","S0024","2018-05-25","0","0","24","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",26,"C022"
"P0459","S0026","2018-05-25","3","10.97","11","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",41,"C014"
"P0459","S0028","2018-05-25","0","0","34",NULL,"PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST01",86,"C036"
"P0459","S0031","2018-05-25","0","0","53","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",41,"C036"
"P0459","S0038","2018-05-25","0","0","177","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST01",63,"C004"
"P0459","S0042","2018-05-25","0","0","15","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",25,"C020"
"P0459","S0043","2018-05-25","1","3.66","48","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",37,"C025"
"P0459","S0045","2018-05-25","0","0","22","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",17,"C008"
"P0459","S0048","2018-05-25","0","0","16",NULL,"PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST01",83,"C031"
"P0459","S0049","2018-05-25","1","3.66","23","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",25,"C031"
"P0459","S0050","2018-05-25","0","0","17","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",31,"C014"
"P0459","S0051","2018-05-25","0","0","37","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",39,"C027"
"P0459","S0052","2018-05-25","1","3.66","9","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",17,"C014"
"P0459","S0055","2018-05-25","0","0","10","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",24,"C014"
"P0459","S0056","2018-05-25","0","0","23","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",42,"C015"
"P0459","S0058","2018-05-25","1","3.66","7","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",17,"C014"
"P0459","S0061","2018-05-25","2","7.31","31","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",35,"C019"
"P0459","S0062","2018-05-25","2","7.31","35","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",47,"C014"
"P0459","S0063","2018-05-25","0","0","5","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",23,"C033"
"P0459","S0066","2018-05-25","1","3.66","3","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",47,"C033"
"P0459","S0067","2018-05-25","0","0","14","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",16,"C014"
"P0459","S0069","2018-05-25","0","0","12","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST02",18,"C031"
"P0459","S0070","2018-05-25","1","3.66","13","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",24,"C030"
"P0459","S0072","2018-05-25","1","3.66","25",NULL,"PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",29,"C014"
"P0459","S0073","2018-05-25","0","0","15","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",19,"C014"
"P0459","S0078","2018-05-25","0","0","8","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",19,"C036"
"P0459","S0080","2018-05-25","0","0","4","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST03",14,"C014"
"P0459","S0082","2018-05-25","3","10.97","14","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",23,"C024"
"P0459","S0084","2018-05-25","0","0","19","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",19,"C022"
"P0459","S0085","2018-05-25","2","7.31","31","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST01",60,"C014"
"P0459","S0087","2018-05-25","0","0","6","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",23,"C031"
"P0459","S0091","2018-05-25","0","0","7","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",19,"C013"
"P0459","S0093","2018-05-25","0","0","34","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",16,"C022"
"P0459","S0094","2018-05-25","0","0","49","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",45,"C006"
"P0459","S0095","2018-05-25","0","0","22","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST02",44,"C014"
"P0459","S0097","2018-05-25","2","7.31","29","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",45,"C014"
"P0459","S0101","2018-05-25","1","3.66","1","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",30,"C026"
"P0459","S0102","2018-05-25","0","0","1","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",27,"C018"
"P0459","S0104","2018-05-25","0","0","13","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",47,"C002"
"P0459","S0107","2018-05-25","0","0","20","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",19,"C014"
"P0459","S0108","2018-05-25","0","0","36","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",35,"C016"
"P0459","S0110","2018-05-25","3","10.97","47","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",40,"C025"
"P0459","S0112","2018-05-25","1","3.66","14",NULL,"PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",46,"C031"
"P0459","S0113","2018-05-25","0","0","15","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",25,"C024"
"P0459","S0115","2018-05-25","0","0","19","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",45,"C020"
"P0459","S0117","2018-05-25","0","0","6","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",17,"C031"
"P0459","S0122","2018-05-25","0","0","24","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",23,"C008"
"P0459","S0125","2018-05-25","0","0","13","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",24,"C022"
"P0459","S0126","2018-05-25","0","0","19","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",34,"C014"
"P0459","S0131","2018-05-25","0","0","10","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",22,"C012"
"P0459","S0132","2018-05-25","0","0","23","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",31,"C011"
"P0459","S0137","2018-05-25","0","0","6","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",15,"C022"
"P0459","S0138","2018-05-25","0","0","10","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",30,"C022"
"P0459","S0139","2018-05-25","1","3.66","5","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",20,"C035"
"P0459","S0142","2018-05-25","0","0","9","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",31,"C006"
"P0459","S0144","2018-05-25","0","0","21","3.95","PR14",NULL,"PR03",NULL,NULL,NULL,"9.5","34.5","9.5","cluster_1","H00","H0000","H000004","H00000405","H0000040501","ST04",21,"C022"
"P0461","S0018","2018-05-25","0","0","3","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST04",27,"C029"
"P0461","S0020","2018-05-25","0","0","4","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST04",36,"C014"
"P0461","S0025","2018-05-25","1","7.63","0","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST04",25,"C024"
"P0461","S0026","2018-05-25","0","0","20","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST04",41,"C014"
"P0461","S0038","2018-05-25","1","7.63","11","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST01",63,"C004"
"P0461","S0039","2018-05-25","0","0","2","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST03",15,"C014"
"P0461","S0040","2018-05-25","0","0","6","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST04",42,"C017"
"P0461","S0048","2018-05-25","0","0","6",NULL,"PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST01",83,"C031"
"P0461","S0052","2018-05-25","0","0","6","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST04",17,"C014"
"P0461","S0053","2018-05-25","0","0","3","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST03",11,"C031"
"P0461","S0055","2018-05-25","0","0","6","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST04",24,"C014"
"P0461","S0056","2018-05-25","0","0","6","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST04",42,"C015"
"P0461","S0058","2018-05-25","0","0","12","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST04",17,"C014"
"P0461","S0062","2018-05-25","0","0","27","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST04",47,"C014"
"P0461","S0066","2018-05-25","0","0","4","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST04",47,"C033"
"P0461","S0067","2018-05-25","0","0","17","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST04",16,"C014"
"P0461","S0070","2018-05-25","0","0","1","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST04",24,"C030"
"P0461","S0072","2018-05-25","0","0","1",NULL,"PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST04",29,"C014"
"P0461","S0075","2018-05-25","0","0","7","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST03",12,"C024"
"P0461","S0078","2018-05-25","0","0","7","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST04",19,"C036"
"P0461","S0081","2018-05-25","0","0","4",NULL,"PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST03",15,"C022"
"P0461","S0087","2018-05-25","0","0","3","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST04",23,"C031"
"P0461","S0088","2018-05-25","0","0","3","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST04",20,"C009"
"P0461","S0093","2018-05-25","0","0","6","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST04",16,"C022"
"P0461","S0094","2018-05-25","0","0","2","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST04",45,"C006"
"P0461","S0097","2018-05-25","0","0","39","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST04",45,"C014"
"P0461","S0101","2018-05-25","0","0","3","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST04",30,"C026"
"P0461","S0104","2018-05-25","0","0","21","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST04",47,"C002"
"P0461","S0106","2018-05-25","0","0","1","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST04",21,"C031"
"P0461","S0108","2018-05-25","0","0","20","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST04",35,"C016"
"P0461","S0112","2018-05-25","0","0","11",NULL,"PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST04",46,"C031"
"P0461","S0116","2018-05-25","0","0","3","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST03",15,"C031"
"P0461","S0123","2018-05-25","0","0","4","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST04",20,"C021"
"P0461","S0126","2018-05-25","0","0","3","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST04",34,"C014"
"P0461","S0131","2018-05-25","0","0","2","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST04",22,"C012"
"P0461","S0132","2018-05-25","0","0","2","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST04",31,"C011"
"P0461","S0133","2018-05-25","0","0","1","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST04",24,"C028"
"P0461","S0135","2018-05-25","0","0","2","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST03",16,"C035"
"P0461","S0137","2018-05-25","0","0","7","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST04",15,"C022"
"P0461","S0139","2018-05-25","0","0","3","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST04",20,"C035"
"P0461","S0141","2018-05-25","0","0","6","9","PR14",NULL,"PR03",NULL,NULL,NULL,"7.0","20.0","13.0","cluster_0","H01","H0108","H010807","H01080710","H0108071032","ST03",12,"C005"
"P0465","S0024","2018-05-25","0","0","1","0.5","PR14",NULL,"PR03",NULL,NULL,NULL,NULL,NULL,NULL,"cluster_0","H03","H0313","H031305","H03130520","H0313052008","ST04",26,"C022"
"P0465","S0108","2018-05-25","0","0","9","0.5","PR14",NULL,"PR03",NULL,NULL,NULL,NULL,NULL,NULL,"cluster_0","H03","H0313","H031305","H03130520","H0313052008","ST04",35,"C016"
"P0466","S0001","2018-05-25","0","0","2","9.75","PR14",NULL,"PR03",NULL,NULL,NULL,"4.5","7.0","7.0","cluster_0","H01","H0108","H010810","H01081009","H0108100906","ST04",41,"C031"
"P0466","S0002","2018-05-25","0","0","6","9.75","PR14",NULL,"PR03",NULL,NULL,NULL,"4.5","7.0","7.0","cluster_0","H01","H0108","H010810","H01081009","H0108100906","ST04",39,"C007"
"P0466","S0023","2018-05-25","0","0","15","9.75","PR14",NULL,"PR03",NULL,NULL,NULL,"4.5","7.0","7.0","cluster_0","H01","H0108","H010810","H01081009","H0108100906","ST04",31,"C008"
"P0466","S0026","2018-05-25","0","0","4","9.75","PR14",NULL,"PR03",NULL,NULL,NULL,"4.5","7.0","7.0","cluster_0","H01","H0108","H010810","H01081009","H0108100906","ST04",41,"C014"
"P0466","S0028","2018-05-25","0","0","1",NULL,"PR14",NULL,"PR03",NULL,NULL,NULL,"4.5","7.0","7.0","cluster_0","H01","H0108","H010810","H01081009","H0108100906","ST01",86,"C036"
"P0466","S0031","2018-05-25","0","0","7","9.75","PR14",NULL,"PR03",NULL,NULL,NULL,"4.5","7.0","7.0","cluster_0","H01","H0108","H010810","H01081009","H0108100906","ST04",41,"C036"
"P0466","S0038","2018-05-25","0","0","9","9.75","PR14",NULL,"PR03",NULL,NULL,NULL,"4.5","7.0","7.0","cluster_0","H01","H0108","H010810","H01081009","H0108100906","ST01",63,"C004"
"P0466","S0040","2018-05-25","0","0","13","9.75","PR14",NULL,"PR03",NULL,NULL,NULL,"4.5","7.0","7.0","cluster_0","H01","H0108","H010810","H01081009","H0108100906","ST04",42,"C017"
"P0466","S0043","2018-05-25","0","0","2","9.75","PR14",NULL,"PR03",NULL,NULL,NULL,"4.5","7.0","7.0","cluster_0","H01","H0108","H010810","H01081009","H0108100906","ST04",37,"C025"
"P0466","S0050","2018-05-25","0","0","3","9.75","PR14",NULL,"PR03",NULL,NULL,NULL,"4.5","7.0","7.0","cluster_0","H01","H0108","H010810","H01081009","H0108100906","ST04",31,"C014"
"P0466","S0051","2018-05-25","0","0","4","9.75","PR14",NULL,"PR03",NULL,NULL,NULL,"4.5","7.0","7.0","cluster_0","H01","H0108","H010810","H01081009","H0108100906","ST04",39,"C027"
"P0466","S0055","2018-05-25","0","0","7","9.75","PR14",NULL,"PR03",NULL,NULL,NULL,"4.5","7.0","7.0","cluster_0","H01","H0108","H010810","H01081009","H0108100906","ST04",24,"C014"
